SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
436930,0,Cash loans,F,Y,Y,2,67500.0,215640.0,17064.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15322,-711,-4976.0,-4979,24.0,1,1,0,1,0,0,,4.0,2,2,WEDNESDAY,14,0,0,0,0,1,1,Self-employed,,0.1596792335026377,0.4578995512067301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1784.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
436941,0,Cash loans,F,N,Y,2,135000.0,814041.0,23931.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010556,-12847,-383,-1406.0,-2255,,1,1,0,1,0,0,Private service staff,4.0,3,3,WEDNESDAY,10,0,0,0,0,1,1,Self-employed,0.5162463305881119,0.5959495671224359,0.6263042766749393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1940.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
436950,0,Cash loans,F,N,Y,0,180000.0,781920.0,47965.5,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19294,-4228,-7130.0,-2840,,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,,0.6511026731514067,0.3217352821966848,0.066,,0.9737,,,,0.1379,0.125,,,,0.0354,,0.0623,0.0672,,0.9737,,,,0.1379,0.125,,,,0.0369,,0.066,0.0666,,0.9737,,,,0.1379,0.125,,,,0.036,,0.0637,,block of flats,0.0414,Panel,No,0.0,0.0,0.0,0.0,-806.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
436951,0,Cash loans,F,N,Y,1,90000.0,728847.0,26307.0,553500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006852,-17801,-8749,-9433.0,-1334,,1,1,0,1,1,0,Sales staff,3.0,3,3,FRIDAY,8,0,0,0,0,0,0,Self-employed,0.2444195798137348,0.2508441738484727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-498.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
436958,0,Cash loans,M,Y,N,0,67500.0,545040.0,31288.5,450000.0,Children,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-17093,-6578,-9360.0,-631,7.0,1,1,0,1,0,1,Laborers,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,,0.7353130369761501,0.7862666146611379,0.0031,0.0,0.9518,0.3404,0.0,0.0,0.0345,0.0,0.0417,0.0093,0.0025,0.0015,0.0,0.0,0.0032,0.0,0.9518,0.3662,0.0,0.0,0.0345,0.0,0.0417,0.0095,0.0028,0.0016,0.0,0.0,0.0031,0.0,0.9518,0.3492,0.0,0.0,0.0345,0.0,0.0417,0.0094,0.0026,0.0015,0.0,0.0,not specified,terraced house,0.0012,Others,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
436967,0,Cash loans,F,N,N,0,180000.0,270000.0,28350.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.015221,-19666,-1662,-10425.0,-3228,,1,1,0,1,1,0,Sales staff,1.0,2,2,THURSDAY,10,0,0,0,0,1,1,Self-employed,0.5436799205270265,0.6189866253617129,0.7180328113294772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-894.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
436968,0,Cash loans,F,N,Y,1,135000.0,835380.0,33259.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-13725,-5173,-248.0,-601,,1,1,0,1,0,0,Sales staff,3.0,3,2,SUNDAY,9,0,0,0,0,0,0,Self-employed,0.7026474176440749,0.4230804724371832,0.4206109640437848,0.0969,0.0415,0.9781,0.7008,0.013,0.0,0.2069,0.1667,0.2083,0.0423,0.079,0.0876,0.0,0.0,0.0987,0.043,0.9782,0.7125,0.0132,0.0,0.2069,0.1667,0.2083,0.0432,0.0863,0.0913,0.0,0.0,0.0978,0.0415,0.9781,0.7048,0.0131,0.0,0.2069,0.1667,0.2083,0.043,0.0804,0.0892,0.0,0.0,reg oper account,block of flats,0.0761,Panel,No,2.0,2.0,2.0,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
436969,0,Cash loans,F,Y,Y,0,450000.0,1044724.5,34654.5,936000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-19944,-724,-8876.0,-3454,3.0,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,0.739726947333965,0.2396616831713495,0.4596904504249018,0.1237,,0.9881,,,0.12,0.069,0.375,,0.0146,,0.1234,,,0.1261,,0.9881,,,0.1208,0.069,0.375,,0.015,,0.1286,,,0.1249,,0.9881,,,0.12,0.069,0.375,,0.0149,,0.1256,,,,block of flats,0.097,Panel,No,0.0,0.0,0.0,0.0,-422.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
436988,0,Revolving loans,M,N,Y,2,144000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-9645,-1460,-1215.0,-1260,,1,1,0,1,0,0,Drivers,4.0,2,2,TUESDAY,13,0,0,0,0,0,0,Self-employed,0.1029878809827102,0.6974248104828312,0.3185955240537633,0.0418,0.036,0.9831,0.7688,0.0052,0.0,0.1034,0.1042,0.1458,0.0986,0.034,0.0352,0.0,0.0,0.0063,0.0144,0.9772,0.6994,0.0009,0.0,0.0345,0.0417,0.0833,0.048,0.0055,0.0054,0.0,0.0,0.0422,0.036,0.9831,0.7719,0.0053,0.0,0.1034,0.1042,0.1458,0.1004,0.0346,0.0359,0.0,0.0,reg oper account,block of flats,0.0046,Panel,No,0.0,0.0,0.0,0.0,-2140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
436993,0,Cash loans,F,N,N,0,225000.0,675000.0,21906.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.002506,-20334,-2350,-13947.0,-3661,,1,1,1,1,1,0,Sales staff,1.0,2,2,WEDNESDAY,1,0,0,0,0,0,0,Self-employed,,0.7150952839287821,0.5172965813614878,0.1206,,0.9781,0.7008,0.0,0.0,0.2759,0.1667,0.0417,,0.0983,0.1278,0.0,0.0,0.1229,,0.9782,0.7125,0.0,0.0,0.2759,0.1667,0.0417,,0.1074,0.1332,0.0,0.0,0.1218,,0.9781,0.7048,0.0,0.0,0.2759,0.1667,0.0417,,0.1,0.1301,0.0,0.0,reg oper account,block of flats,0.1005,,No,0.0,0.0,0.0,0.0,-378.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
437023,0,Cash loans,M,N,Y,0,202500.0,1205896.5,35388.0,1053000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-20716,-5193,-9561.0,-4275,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,0.8387624361623663,0.5774835438833401,0.6848276586890367,0.0619,0.0779,0.9836,0.7756,0.008,0.0,0.1379,0.1667,0.2083,0.0204,0.0504,0.0503,0.0,0.0,0.063,0.0808,0.9836,0.7844,0.0081,0.0,0.1379,0.1667,0.2083,0.0209,0.0551,0.0524,0.0,0.0,0.0625,0.0779,0.9836,0.7786,0.0081,0.0,0.1379,0.1667,0.2083,0.0207,0.0513,0.0512,0.0,0.0,,block of flats,0.0395,Panel,No,0.0,0.0,0.0,0.0,-200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
437024,0,Cash loans,M,Y,Y,0,202500.0,1155226.5,37395.0,904500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-14787,-409,-503.0,-4387,12.0,1,1,0,1,0,0,Managers,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,,0.7260749571829854,0.5937175866150576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2641.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
437032,0,Cash loans,F,N,N,0,112500.0,270000.0,14647.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008625,-15475,-985,-724.0,-2218,,1,1,1,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,10,0,0,0,0,1,1,Self-employed,0.5510339822194726,0.015428801399341,0.2707073872651806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-825.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
437039,0,Cash loans,M,Y,Y,0,306000.0,450000.0,21109.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.026392,-11809,-733,-138.0,-385,9.0,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,,0.7376302961890032,0.4830501881366946,0.0402,0.0791,0.9916,,,0.0,0.1034,0.0833,,0.0641,,0.046,,0.0119,0.041,0.0821,0.9916,,,0.0,0.1034,0.0833,,0.0656,,0.0479,,0.0126,0.0406,0.0791,0.9916,,,0.0,0.1034,0.0833,,0.0653,,0.0468,,0.0121,,block of flats,0.0362,"Stone, brick",No,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
437041,0,Cash loans,F,Y,N,0,135000.0,412560.0,11475.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006233,-12516,-982,-3164.0,-1750,7.0,1,1,0,1,0,0,Private service staff,2.0,2,2,MONDAY,16,0,0,0,0,0,0,Self-employed,0.7501872422179089,0.4741010644359037,0.6940926425266661,0.0887,0.0054,0.9781,0.7008,,0.0,0.1838,0.1667,0.2083,0.0838,0.0513,0.0743,0.0,0.011,0.0641,0.0056,0.9782,0.7125,,0.0,0.1379,0.1667,0.2083,0.0482,0.056,0.0579,0.0,0.0012,0.0874,0.0054,0.9781,0.7048,,0.0,0.1724,0.1667,0.2083,0.0812,0.0522,0.069,0.0,0.0013,reg oper account,block of flats,0.0504,Mixed,No,1.0,0.0,1.0,0.0,-1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
437046,0,Cash loans,F,Y,Y,0,225000.0,1256400.0,36864.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-17715,-338,-2687.0,-1256,5.0,1,1,0,1,0,0,,2.0,1,1,THURSDAY,11,0,0,0,0,0,0,Self-employed,,0.73023466705523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1754.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
437050,0,Cash loans,F,N,Y,0,157500.0,752742.0,40234.5,697500.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.019101,-16994,-410,-6285.0,-534,,1,1,1,1,1,0,Managers,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Self-employed,0.4278015791634376,0.6008945360112614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-31.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
437057,0,Cash loans,F,N,Y,0,135000.0,176328.0,11911.5,139500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.003813,-11773,-1406,-195.0,-4346,,1,1,0,1,0,0,Core staff,1.0,2,2,MONDAY,6,0,0,0,0,1,1,Self-employed,,0.0600659960915017,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-201.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
437060,0,Cash loans,M,Y,Y,3,247500.0,497520.0,53712.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00702,-13961,-4193,-369.0,-531,10.0,1,1,0,1,0,0,Drivers,5.0,2,2,SUNDAY,11,0,0,0,0,0,0,Self-employed,,0.5133434066623694,0.3774042489507649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-349.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
437068,0,Cash loans,M,Y,Y,0,189000.0,971280.0,56920.5,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21430,-5454,-616.0,-3413,14.0,1,1,0,1,0,0,Drivers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Self-employed,,0.4815376409341845,0.4471785780453068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-242.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
437080,0,Cash loans,F,Y,N,0,135000.0,677664.0,20673.0,585000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.020713,-16411,-4852,-793.0,-3572,14.0,1,1,0,1,0,0,Sales staff,1.0,3,3,TUESDAY,12,0,0,0,0,1,1,Self-employed,,0.6153855273118887,,0.0227,0.0002,0.9732,0.6328,0.0035,0.0,0.1034,0.0417,0.0833,0.0174,0.0185,0.0178,0.0,0.0,0.0231,0.0002,0.9732,0.6472,0.0035,0.0,0.1034,0.0417,0.0833,0.0177,0.0202,0.0185,0.0,0.0,0.0229,0.0002,0.9732,0.6377,0.0035,0.0,0.1034,0.0417,0.0833,0.0177,0.0188,0.0181,0.0,0.0,reg oper account,block of flats,0.0159,Wooden,No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
437102,0,Revolving loans,M,N,Y,0,76500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.00702,-8474,-119,-7542.0,-1144,,1,1,0,1,0,0,Laborers,1.0,2,2,FRIDAY,11,0,0,0,0,0,0,Self-employed,0.1303640824754432,0.0955710980245204,0.3016248916841194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,4.0,0.0,4.0,0.0,-171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
437118,0,Cash loans,F,Y,Y,0,112500.0,238500.0,16263.0,238500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-11541,-4047,-1149.0,-2575,10.0,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,7,0,0,0,0,0,0,Self-employed,,0.643293729710704,0.1096264336424546,0.1206,0.1052,0.9791,,,,0.2759,0.1667,,0.1354,,0.1106,,,0.1229,0.1092,0.9791,,,,0.2759,0.1667,,0.1385,,0.1153,,,0.1218,0.1052,0.9791,,,,0.2759,0.1667,,0.1378,,0.1126,,,,block of flats,0.087,Panel,No,0.0,0.0,0.0,0.0,-748.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,2.0,5.0
437120,0,Cash loans,F,N,N,2,121500.0,1303200.0,46939.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-13570,-1239,-861.0,-2198,,1,1,0,1,1,0,,4.0,2,2,MONDAY,19,0,0,0,0,0,0,Self-employed,0.7034612454739851,0.634307861854072,0.2525986978339766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1885.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
437141,0,Cash loans,F,N,Y,0,180000.0,1130760.0,33192.0,810000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-21506,-4987,-5005.0,-4264,,1,1,1,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Self-employed,,0.3542447410483939,0.6940926425266661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1526.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
437148,0,Cash loans,M,N,N,0,76500.0,314100.0,16573.5,225000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.00496,-8558,-1546,-3013.0,-1040,,1,1,0,1,0,0,,1.0,2,2,MONDAY,16,0,0,0,0,0,0,Self-employed,0.1647705084187496,0.6356206204166656,,0.0495,,,,,,,0.1667,,,,0.0374,,,0.0504,,,,,,,0.1667,,,,0.039,,,0.05,,,,,,,0.1667,,,,0.0381,,,,,0.0443,,No,1.0,0.0,0.0,0.0,-1001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
437150,0,Cash loans,F,Y,Y,1,90000.0,247275.0,19264.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.030755,-16163,-145,-6518.0,-5067,24.0,1,1,1,1,1,0,Sales staff,3.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,0.3943722602837887,0.7958408142101865,0.6363761710860439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,4.0,1.0,-1911.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
437155,0,Cash loans,F,N,Y,0,90000.0,315000.0,15282.0,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.020713,-17747,-3520,-3542.0,-1288,,1,1,0,1,0,0,Sales staff,2.0,3,3,THURSDAY,6,0,0,0,0,0,0,Self-employed,,0.362313927682614,0.4956658291397297,0.0165,0.0,0.9781,0.7008,0.0,0.0,0.069,0.0417,0.0417,0.0,0.0134,0.0143,0.0,0.0,0.0168,0.0,0.9782,0.7125,0.0,0.0,0.069,0.0417,0.0417,0.0,0.0147,0.015,0.0,0.0,0.0167,0.0,0.9781,0.7048,0.0,0.0,0.069,0.0417,0.0417,0.0,0.0137,0.0146,0.0,0.0,reg oper spec account,block of flats,0.0121,"Stone, brick",No,0.0,0.0,0.0,0.0,-856.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
437163,0,Cash loans,M,Y,N,1,112500.0,534672.0,14233.5,423000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-18184,-222,-4333.0,-1747,17.0,1,1,0,1,0,0,Drivers,3.0,2,2,SATURDAY,8,0,0,0,0,1,1,Self-employed,0.4940298032764485,0.5727813416637477,0.7826078370261895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
437170,0,Cash loans,F,N,Y,0,76500.0,840996.0,24718.5,702000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008068,-14172,-547,-5491.0,-100,,1,1,0,1,0,0,Core staff,2.0,3,3,SUNDAY,8,0,0,0,0,1,1,Self-employed,0.6026248700953926,0.1178707033747608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-290.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
437174,0,Cash loans,M,Y,Y,0,112500.0,675000.0,21775.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-20861,-777,-8800.0,-4298,19.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,Self-employed,0.5510624111765781,0.6351950808869683,0.4920600938649263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
437177,0,Revolving loans,F,N,Y,0,94500.0,315000.0,15750.0,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018029,-15702,-2607,-1480.0,-4114,,1,1,0,1,0,0,Laborers,2.0,3,2,MONDAY,4,0,0,0,0,0,0,Self-employed,0.5689465172862527,0.5905726719488207,0.3842068130556564,0.0928,0.101,0.9771,0.6872,0.0438,0.0,0.2069,0.1667,0.2083,0.0816,0.0756,0.0886,0.0,0.0,0.0945,0.1048,0.9772,0.6994,0.0442,0.0,0.2069,0.1667,0.2083,0.0835,0.0826,0.0923,0.0,0.0,0.0937,0.101,0.9771,0.6914,0.0441,0.0,0.2069,0.1667,0.2083,0.0831,0.077,0.0902,0.0,0.0,reg oper account,block of flats,0.0936,Panel,No,2.0,1.0,2.0,1.0,-1220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0
437186,0,Cash loans,M,Y,Y,0,472500.0,1350000.0,51421.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.072508,-23262,-2005,-1339.0,-4314,2.0,1,1,0,1,0,0,Drivers,1.0,1,1,THURSDAY,14,1,1,0,1,1,1,Self-employed,,0.6967783801228272,,0.2629,0.1579,0.996,0.9456,,0.32,0.1379,0.7083,0.75,0.0,0.2143,0.4106,,0.084,0.2679,0.1638,0.996,0.9477,,0.3222,0.1379,0.7083,0.75,0.0,0.2342,0.4278,,0.0889,0.2654,0.1579,0.996,0.9463,,0.32,0.1379,0.7083,0.75,0.0,0.218,0.4179,,0.0857,reg oper account,block of flats,0.3412,Panel,No,1.0,0.0,1.0,0.0,-96.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
